"Rep_trt_id","Treatment_id","Treatment.x","Rep","Ryegrass.cultivar","Sowing.rate..kg.ha.","PlotID","gg_sample_Date","Mean.m.2","stdev","se..mean.","year","rs_sample_Date","grazing_date","days_snc_lst_graze","Blue","GLI","Green","IR","MSAVI","NDVI","NGRDI","Red","RedEdge","reNDVI","month","day","OBJECTID","Treatment.y","Lat","Long","Shape_Length","Shape_Area"
"R1T2",2,"Alto  30 Rep 1",1,"Alto",30,54,"28/06/2016",305.8,3.1,123.37,2016,"13/02/2016","2/02/2016",11,4950.152339,0.109342544,4496.167963,11527.66184,0.802664341,0.670611273,0.329199015,2269.434736,4855.222713,0.407039208,2,13,54,"30 kg/ha",617865,5167385,67.3136020388897,109.518188749525
"R1T2",2,"Alto  30 Rep 1",1,"Alto",30,54,"28/06/2016",305.8,3.1,123.37,2016,"27/02/2016","23/02/2016",4,4989.362509,0.081617353,4538.074916,9075.282394,0.700218862,0.538980065,0.251040775,2718.208356,4724.253637,0.315225931,2,27,54,"30 kg/ha",617865,5167385,67.3136020388897,109.518188749525
"R1T2",2,"Alto  30 Rep 1",1,"Alto",30,54,"28/06/2016",305.8,3.1,123.37,2016,"5/03/2016","23/02/2016",11,4953.329812,0.046370858,4268.504847,8715.360881,0.675181064,0.50992616,0.203089064,2829.563958,4174.598639,0.352179739,3,5,54,"30 kg/ha",617865,5167385,67.3136020388897,109.518188749525
"R1T2",2,"Alto  30 Rep 1",1,"Alto",30,54,"28/06/2016",305.8,3.1,123.37,2016,"19/03/2016","23/02/2016",25,4231.623006,0.07522028,3662.429448,9201.753928,0.775309922,0.633133389,0.278438189,2066.593086,3905.993916,0.40391754,3,19,54,"30 kg/ha",617865,5167385,67.3136020388897,109.518188749525
"R1T2",2,"Alto  30 Rep 1",1,"Alto",30,54,"28/06/2016",305.8,3.1,123.37,2016,"8/04/2016","7/04/2016",1,3774.903014,0.037703955,3175.36323,5779.360574,0.634075529,0.464299012,0.200619705,2114.170235,3381.127228,0.261767316,4,8,54,"30 kg/ha",617865,5167385,67.3136020388897,109.518188749525
"R1T2",2,"Alto  30 Rep 1",1,"Alto",30,54,"28/06/2016",305.8,3.1,123.37,2016,"18/04/2016","7/04/2016",11,3291.612879,0.058382983,2931.624859,5515.963339,0.651331359,0.483155542,0.207714608,1921.786226,2980.35503,0.298378704,4,18,54,"30 kg/ha",617865,5167385,67.3136020388897,109.518188749525
"R1T2",2,"Alto  30 Rep 1",1,"Alto",30,54,"28/06/2016",305.8,3.1,123.37,2016,"6/05/2016","7/04/2016",29,3128.213298,0.004255839,2520.666593,4019.411166,0.533499111,0.364395206,0.148144388,1871.535298,2373.726951,0.257039032,5,6,54,"30 kg/ha",617865,5167385,67.3136020388897,109.518188749525
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"28/06/2016",216.6,1.4,57.13,2016,"13/01/2016","12/01/2016",1,6223.137684,0.111608723,6004.833233,10642.80232,0.682033649,0.517899262,0.28033685,3376.745999,6180.541058,0.264934152,1,13,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"28/06/2016",216.6,1.4,57.13,2016,"3/02/2016","2/02/2016",1,6020.068525,0.075611401,5493.995117,8736.132405,0.608125604,0.437032111,0.232335054,3423.043154,5462.059188,0.230603148,2,3,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"28/06/2016",216.6,1.4,57.13,2016,"13/02/2016","2/02/2016",11,5033.670342,0.107964986,4453.949763,11565.59092,0.814673304,0.687495241,0.351447225,2137.483935,4742.623437,0.417900403,2,13,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"28/06/2016",216.6,1.4,57.13,2016,"27/02/2016","23/02/2016",4,4998.004638,0.099614637,4618.777477,9075.384666,0.715825059,0.558088001,0.285233502,2573.110588,4676.576573,0.31967711,2,27,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"28/06/2016",216.6,1.4,57.13,2016,"5/03/2016","23/02/2016",11,4819.002688,0.088227067,4404.537879,8930.94035,0.711680781,0.553006838,0.263993727,2567.404056,4146.115866,0.365514291,3,5,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"28/06/2016",216.6,1.4,57.13,2016,"19/03/2016","23/02/2016",25,4213.912415,0.086722494,3727.401246,9695.648673,0.788455043,0.650841807,0.29024006,2050.337169,3965.277473,0.419364852,3,19,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"28/06/2016",216.6,1.4,57.13,2016,"8/04/2016","7/04/2016",1,3790.799921,0.045616118,3238.60451,5786.069962,0.633520858,0.463666392,0.208609755,2119.939391,3445.869635,0.253490285,4,8,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"28/06/2016",216.6,1.4,57.13,2016,"18/04/2016","7/04/2016",11,3177.314452,0.054368062,2780.148188,5748.879373,0.685365735,0.521402464,0.211694853,1808.241292,2988.46174,0.315868693,4,18,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo 6 Rep 1",1,"Halo",6,56,"28/06/2016",216.6,1.4,57.13,2016,"6/05/2016","7/04/2016",29,3095.837205,0.001907088,2509.897066,4150.812139,0.53899059,0.370656705,0.137895862,1908.727186,2450.8385,0.257352973,5,6,56,"6 kg/ha",617864,5167392,67.3134866250561,109.517772336881
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"28/06/2016",165.6,1.8,73.68,2016,"13/01/2016","12/01/2016",1,6158.937209,0.107715798,5957.886655,10696.54095,0.677404109,0.512829982,0.268284643,3439.890734,6221.8828,0.264107602,1,13,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"28/06/2016",165.6,1.8,73.68,2016,"3/02/2016","2/02/2016",1,5773.772499,0.087253364,5454.328506,9044.143644,0.625242123,0.455086432,0.234064327,3385.839926,5414.476283,0.250929243,2,3,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"28/06/2016",165.6,1.8,73.68,2016,"13/02/2016","2/02/2016",11,4977.924096,0.108656763,4391.637528,12055.55771,0.827104378,0.705383817,0.357303045,2080.140003,4815.082709,0.428964326,2,13,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"28/06/2016",165.6,1.8,73.68,2016,"27/02/2016","23/02/2016",4,4878.027463,0.086754037,4380.854034,9323.104263,0.733270205,0.578989846,0.276121851,2485.574918,4633.016714,0.336025344,2,27,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"28/06/2016",165.6,1.8,73.68,2016,"5/03/2016","23/02/2016",11,4766.371502,0.083822657,4149.922708,9511.26465,0.762696856,0.616915672,0.297464789,2248.261047,3982.407335,0.409181431,3,5,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"28/06/2016",165.6,1.8,73.68,2016,"19/03/2016","23/02/2016",25,4191.534452,0.091225294,3700.548863,9871.322183,0.799859078,0.666648564,0.304833769,1971.920551,3977.340283,0.425261366,3,19,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"28/06/2016",165.6,1.8,73.68,2016,"8/04/2016","7/04/2016",1,3793.323849,0.054993972,3300.981864,5605.545834,0.621684708,0.451187904,0.217942918,2120.034837,3391.781811,0.246030953,4,8,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"28/06/2016",165.6,1.8,73.68,2016,"18/04/2016","7/04/2016",11,3079.827411,0.071474436,2839.1334,5793.717711,0.682185043,0.51777551,0.213275749,1840.781111,3092.626555,0.303992603,4,18,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R1T3",3,"Halo  30 Rep 1",1,"Halo",30,59,"28/06/2016",165.6,1.8,73.68,2016,"6/05/2016","7/04/2016",29,3056.553834,0.008425582,2486.670202,4128.793911,0.554951002,0.384614309,0.151395085,1833.828611,2372.603639,0.269643311,5,6,59,"30 kg/ha",617863,5167403,67.3134873803647,109.519280052279
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"28/06/2016",114.7,1.4,55.21,2016,"13/01/2016","12/01/2016",1,6164.567826,0.107180477,5978.827514,10559.89623,0.668928961,0.503338324,0.264374754,3481.032436,6274.578874,0.253957187,1,13,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"28/06/2016",114.7,1.4,55.21,2016,"3/02/2016","2/02/2016",1,5795.024157,0.101486963,5512.444562,9201.003388,0.65214466,0.484017068,0.265758871,3198.501066,5443.315415,0.256490329,2,3,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"28/06/2016",114.7,1.4,55.21,2016,"13/02/2016","2/02/2016",11,4975.224515,0.123889496,4470.603037,12318.98136,0.83810801,0.72140673,0.383417778,1991.780156,4767.034301,0.441674888,2,13,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"28/06/2016",114.7,1.4,55.21,2016,"27/02/2016","23/02/2016",4,4977.45187,0.087593544,4557.36215,8817.658712,0.697270417,0.535364475,0.26142614,2668.704792,4634.999261,0.310915044,2,27,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"28/06/2016",114.7,1.4,55.21,2016,"5/03/2016","23/02/2016",11,4843.936037,0.072852951,4181.196953,9377.924287,0.745932916,0.594918834,0.274320819,2380.762819,3987.762882,0.403261574,3,5,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"28/06/2016",114.7,1.4,55.21,2016,"19/03/2016","23/02/2016",25,4232.227994,0.087306986,3693.252662,9942.199331,0.801956274,0.669570567,0.305183569,1966.182646,3923.832933,0.43391209,3,19,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"28/06/2016",114.7,1.4,55.21,2016,"8/04/2016","7/04/2016",1,3790.487949,0.045400994,3318.770441,5396.117379,0.579298367,0.407846283,0.187723385,2269.264609,3410.190591,0.22547115,4,8,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"28/06/2016",114.7,1.4,55.21,2016,"18/04/2016","7/04/2016",11,2999.929453,0.072663169,2801.516836,5743.409443,0.678914109,0.51402192,0.206271698,1843.311201,3067.953551,0.303784194,4,18,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo 6 Rep 2",2,"Halo",6,67,"28/06/2016",114.7,1.4,55.21,2016,"6/05/2016","7/04/2016",29,3018.565676,0.009537163,2495.088879,3984.349594,0.526079655,0.358511045,0.141841664,1878.098717,2429.806344,0.241530639,5,6,67,"6 kg/ha",617859,5167432,67.3132070380655,109.517468981478
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"28/06/2016",63.7,1,39.15,2016,"13/01/2016","12/01/2016",1,6198.891896,0.103507644,5985.718816,10531.69056,0.663557854,0.497274551,0.258534445,3529.267254,6247.544264,0.25475996,1,13,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"28/06/2016",63.7,1,39.15,2016,"3/02/2016","2/02/2016",1,5724.766506,0.097604051,5468.65021,9191.702831,0.644357293,0.475448329,0.251989494,3267.569593,5452.491591,0.255284517,2,3,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"28/06/2016",63.7,1,39.15,2016,"13/02/2016","2/02/2016",11,5007.225247,0.118945147,4438.027473,12335.66554,0.839257661,0.723163987,0.383113936,1979.478107,4769.943408,0.441978758,2,13,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"28/06/2016",63.7,1,39.15,2016,"27/02/2016","23/02/2016",4,4912.902132,0.092788919,4550.359726,8739.674003,0.697546481,0.535649448,0.265273929,2642.515401,4640.823804,0.306292767,2,27,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"28/06/2016",63.7,1,39.15,2016,"5/03/2016","23/02/2016",11,4928.469087,0.07234523,4194.894672,9447.595132,0.75328803,0.60434973,0.286076762,2328.99786,3990.964724,0.406011454,3,5,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"28/06/2016",63.7,1,39.15,2016,"19/03/2016","23/02/2016",25,4205.12426,0.091197537,3690.872515,9977.753382,0.805230048,0.674101344,0.310642835,1941.052307,3978.466807,0.429729648,3,19,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"28/06/2016",63.7,1,39.15,2016,"8/04/2016","7/04/2016",1,3796.112523,0.04644922,3305.512665,5377.557525,0.585701483,0.41420769,0.19481943,2227.556508,3435.977205,0.22029929,4,8,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"28/06/2016",63.7,1,39.15,2016,"18/04/2016","7/04/2016",11,2996.495586,0.079711836,2818.299537,5694.827801,0.682636147,0.518230502,0.218601265,1807.016753,3143.161994,0.288689748,4,18,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R2T3",3,"Halo  30 Rep 2",2,"Halo",30,68,"28/06/2016",63.7,1,39.15,2016,"6/05/2016","7/04/2016",29,3077.543365,0.005450695,2508.135458,4025.796149,0.528365996,0.361157058,0.142678871,1886.424823,2429.831058,0.24635007,5,6,68,"30 kg/ha",617858,5167436,67.3132898785545,109.518920139931
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"28/06/2016",152.9,1.2,49.52,2016,"13/01/2016","12/01/2016",1,6216.018116,0.101008747,5962.325184,10164.71854,0.653341425,0.485293367,0.25742976,3521.23064,6062.332236,0.25269346,1,13,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"28/06/2016",152.9,1.2,49.52,2016,"3/02/2016","2/02/2016",1,5785.781073,0.083197086,5334.169091,8667.424418,0.625478859,0.455328015,0.243876995,3244.003709,5301.069847,0.241020409,2,3,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"28/06/2016",152.9,1.2,49.52,2016,"13/02/2016","2/02/2016",11,5144.326319,0.106627825,4474.522286,12109.64853,0.827950313,0.706548314,0.365389423,2080.204905,4902.7211,0.423502199,2,13,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"28/06/2016",152.9,1.2,49.52,2016,"27/02/2016","23/02/2016",4,4986.94471,0.083888893,4534.840002,8796.031063,0.69554001,0.533295932,0.257548955,2677.2273,4686.897604,0.304811838,2,27,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"28/06/2016",152.9,1.2,49.52,2016,"5/03/2016","23/02/2016",11,4738.991215,0.106933289,4317.253892,9714.599149,0.770531913,0.626874984,0.319495259,2226.720299,3994.232851,0.417160877,3,5,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"28/06/2016",152.9,1.2,49.52,2016,"19/03/2016","23/02/2016",25,4178.93706,0.082851586,3690.90588,9689.16623,0.784958532,0.646362042,0.280609525,2073.60133,3933.224133,0.421733199,3,19,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"28/06/2016",152.9,1.2,49.52,2016,"8/04/2016","7/04/2016",1,3767.340005,0.050816009,3269.107078,5420.391884,0.605333159,0.434206812,0.209202483,2138.517999,3384.491011,0.231146465,4,8,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"28/06/2016",152.9,1.2,49.52,2016,"18/04/2016","7/04/2016",11,3018.484511,0.08002291,2733.873799,5936.123039,0.723560695,0.566972244,0.250068874,1640.286942,2970.875582,0.332912453,4,18,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui  30 Rep 3",3,"Nui",30,77,"28/06/2016",152.9,1.2,49.52,2016,"6/05/2016","7/04/2016",29,2942.905473,0.022677013,2268.028121,5497.620666,0.746157166,0.595608053,0.239914604,1392.456249,2274.660355,0.414413742,5,6,77,"30 kg/ha",617853,5167468,67.3128948791409,109.518200379276
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"28/06/2016",127.4,1.1,42.47,2016,"13/01/2016","12/01/2016",1,6227.379105,0.094831173,5883.396502,10073.81061,0.652278079,0.4841042,0.253868994,3501.16828,6045.039631,0.249885779,1,13,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"28/06/2016",127.4,1.1,42.47,2016,"3/02/2016","2/02/2016",1,5735.672246,0.085621668,5358.11348,8625.41543,0.618369437,0.447822209,0.239315557,3290.549839,5363.004065,0.233241196,2,3,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"28/06/2016",127.4,1.1,42.47,2016,"13/02/2016","2/02/2016",11,5179.012604,0.098940676,4426.128653,12132.18508,0.828150601,0.706956414,0.36106675,2079.446971,4905.421953,0.423910083,2,13,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"28/06/2016",127.4,1.1,42.47,2016,"27/02/2016","23/02/2016",4,4973.558868,0.0831506,4549.481216,8689.914076,0.685943657,0.522180069,0.250424377,2727.659834,4744.949934,0.293635746,2,27,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"28/06/2016",127.4,1.1,42.47,2016,"5/03/2016","23/02/2016",11,4784.133851,0.102140175,4341.396544,9616.702595,0.761934516,0.615628134,0.309894506,2286.451049,4077.459038,0.404409344,3,5,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"28/06/2016",127.4,1.1,42.47,2016,"19/03/2016","23/02/2016",25,4190.933105,0.07773172,3687.036081,9536.087312,0.776328689,0.634904054,0.269979396,2119.663994,3936.072186,0.414452827,3,19,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"28/06/2016",127.4,1.1,42.47,2016,"8/04/2016","7/04/2016",1,3796.119241,0.041136817,3234.514373,5377.471958,0.597832599,0.426519549,0.198876375,2162.059264,3361.411638,0.230670552,4,8,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"28/06/2016",127.4,1.1,42.47,2016,"18/04/2016","7/04/2016",11,3047.242142,0.08054939,2758.005452,5800.914207,0.715919213,0.557681451,0.252323647,1647.12452,2928.834841,0.328974977,4,18,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R3T1",1,"Nui 6 Rep 3",3,"Nui",6,78,"28/06/2016",127.4,1.1,42.47,2016,"6/05/2016","7/04/2016",29,2950.201732,0.033177189,2320.339887,5405.728413,0.742024207,0.590206981,0.250303371,1392.557628,2278.081371,0.406921426,5,6,78,"6 kg/ha",617853,5167472,67.3128938276436,109.519295910941
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"28/06/2016",152.9,1,41.61,2016,"13/01/2016","12/01/2016",1,6308.110651,0.093627314,5943.513044,10164.37596,0.650962809,0.48287837,0.253156846,3544.822563,6046.526885,0.253960425,1,13,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"28/06/2016",152.9,1,41.61,2016,"3/02/2016","2/02/2016",1,5891.605477,0.071983245,5329.701137,8476.489931,0.606187761,0.435102477,0.230185799,3335.220046,5294.958055,0.23089189,2,3,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"28/06/2016",152.9,1,41.61,2016,"13/02/2016","2/02/2016",11,5052.427434,0.105035158,4446.409119,11633.70474,0.814966662,0.68783944,0.348264809,2149.306884,4754.383836,0.419526302,2,13,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"28/06/2016",152.9,1,41.61,2016,"27/02/2016","23/02/2016",4,5041.748134,0.078782699,4462.856761,9073.745544,0.715293324,0.557031939,0.26745401,2580.825517,4665.816708,0.320782549,2,27,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"28/06/2016",152.9,1,41.61,2016,"5/03/2016","23/02/2016",11,4760.567441,0.083285188,4226.419253,9361.364267,0.742925765,0.591808472,0.277183368,2396.130113,4084.217609,0.392077532,3,5,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"28/06/2016",152.9,1,41.61,2016,"19/03/2016","23/02/2016",25,4189.180065,0.086593298,3670.320675,9170.575132,0.78377108,0.644527887,0.298943288,1981.148016,3884.096963,0.404766673,3,19,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"28/06/2016",152.9,1,41.61,2016,"8/04/2016","7/04/2016",1,3719.979165,0.052005562,3208.208134,5691.330785,0.637593707,0.468376071,0.218046148,2060.266998,3350.794396,0.258719118,4,8,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"28/06/2016",152.9,1,41.61,2016,"18/04/2016","7/04/2016",11,3079.521973,0.077649203,2776.724552,5708.901137,0.705611198,0.545931741,0.247854588,1676.435691,2978.267321,0.314149777,4,18,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui 6 Rep 4",4,"Nui",6,83,"28/06/2016",152.9,1,41.61,2016,"6/05/2016","7/04/2016",29,2966.585267,0.038839625,2396.234166,5214.258153,0.716776333,0.559373205,0.240411266,1468.454975,2317.065429,0.383819236,5,6,83,"6 kg/ha",617850,5167490,67.3127802205205,109.519291642423
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"28/06/2016",127.4,1.4,56.98,2016,"13/01/2016","12/01/2016",1,6346.274373,0.091433552,5945.558776,10196.01053,0.651473069,0.483230051,0.252052837,3552.617428,6082.835445,0.252668012,1,13,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"28/06/2016",127.4,1.4,56.98,2016,"3/02/2016","2/02/2016",1,5957.699098,0.068013495,5336.087764,8628.278373,0.61051304,0.439791306,0.228063598,3355.842746,5325.756078,0.236489411,2,3,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"28/06/2016",127.4,1.4,56.98,2016,"13/02/2016","2/02/2016",11,5090.519548,0.097699902,4399.580541,11621.34721,0.815405322,0.688448978,0.345011875,2142.70765,4738.189764,0.420571184,2,13,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"28/06/2016",127.4,1.4,56.98,2016,"27/02/2016","23/02/2016",4,5001.771002,0.082933137,4470.009956,8969.76246,0.713357054,0.554586327,0.270146499,2569.152148,4657.696834,0.316371412,2,27,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"28/06/2016",127.4,1.4,56.98,2016,"5/03/2016","23/02/2016",11,4950.895006,0.072349007,4249.858682,9212.324313,0.737377362,0.584741537,0.277093202,2408.618824,4055.613199,0.388188415,3,5,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"28/06/2016",127.4,1.4,56.98,2016,"19/03/2016","23/02/2016",25,4132.292704,0.084423317,3620.723657,9348.022871,0.787982626,0.650174958,0.292642985,1981.397323,3920.88449,0.408934749,3,19,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"28/06/2016",127.4,1.4,56.98,2016,"8/04/2016","7/04/2016",1,3716.121723,0.058558734,3221.674918,5687.036669,0.645361354,0.476799911,0.230814144,2014.613599,3368.883699,0.255862075,4,8,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"28/06/2016",127.4,1.4,56.98,2016,"18/04/2016","7/04/2016",11,3081.01262,0.078971375,2791.165182,5803.921576,0.709199115,0.55007582,0.247833218,1684.841936,2985.913956,0.32048013,4,18,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R4T1",1,"Nui  30 Rep 4",4,"Nui",30,84,"28/06/2016",127.4,1.4,56.98,2016,"6/05/2016","7/04/2016",29,2972.540152,0.03461546,2377.576966,5147.340465,0.713759624,0.555720576,0.237832199,1464.614515,2332.680248,0.375229012,5,6,84,"30 kg/ha",617850,5167494,67.3126973795132,109.517840470846
"R5T1",1,"Nui 6 Rep 5",5,"Nui",6,92,"28/06/2016",63.7,0.8,34.24,2016,"13/01/2016","12/01/2016",1,6261.238737,0.095451732,5940.323415,10577.799,0.664244325,0.497370525,0.251941403,3549.662122,6153.217653,0.264361156,1,13,92,"6 kg/ha",617846,5167523,67.3125006319667,109.518988252938
"R5T1",1,"Nui 6 Rep 5",5,"Nui",6,92,"28/06/2016",63.7,0.8,34.24,2016,"3/02/2016","2/02/2016",1,5660.415248,0.093931327,5271.962137,9236.033069,0.667275567,0.500805694,0.263663505,3071.555277,5364.305568,0.265108673,2,3,92,"6 kg/ha",617846,5167523,67.3125006319667,109.518988252938
